Dim1	Dim2	id	tsne	cancer
-24.0926234021638	20.3593515910417	TCGA-E7-A7XN-01A-11R-A352-07	indegree	TCGA-BLCA
-0.158643261130603	-6.02280300007488	TCGA-K4-A6FZ-01A-11R-A31N-07	indegree	TCGA-BLCA
-14.8612491515957	20.2488808095262	TCGA-K4-A3WV-01A-11R-A22U-07	indegree	TCGA-BLCA
-8.80007330050277	27.7135769609009	TCGA-FD-A6TG-01A-11R-A32O-07	indegree	TCGA-BLCA
-8.84750154502977	27.5811073159985	TCGA-FD-A5BZ-01A-11R-A28M-07	indegree	TCGA-BLCA
8.29584634160596	5.02933682101986	TCGA-BT-A20Q-01A-11R-A14Y-07	indegree	TCGA-BLCA
-13.685076035937	15.8776375714313	TCGA-BT-A20U-01A-11R-A14Y-07	indegree	TCGA-BLCA
-7.94778490620129	29.7148963701523	TCGA-XF-A9SV-01A-21R-A42T-07	indegree	TCGA-BLCA
-13.6543287865986	27.2742254728325	TCGA-XF-A9SX-01A-21R-A39I-07	indegree	TCGA-BLCA
-7.47779908461115	28.3697594252749	TCGA-GV-A3QK-01B-11R-A23N-07	indegree	TCGA-BLCA
-2.15654118779807	-2.49594299192572	TCGA-DK-AA6X-01A-12R-A42T-07	indegree	TCGA-BLCA
-7.71394311386249	31.3131157807034	TCGA-K4-A6MB-01A-11R-A31N-07	indegree	TCGA-BLCA
-4.82417671189036	34.7230911130479	TCGA-GU-A763-01A-11R-A32O-07	indegree	TCGA-BLCA
-2.82298039611913	31.4822446512191	TCGA-CF-A47Y-01A-11R-A23W-07	indegree	TCGA-BLCA
8.68479681086691	-12.1009584227173	TCGA-FD-A3B8-01A-31R-A20F-07	indegree	TCGA-BLCA
-13.7925977600644	27.0972013237597	TCGA-FD-A62N-01A-11R-A30C-07	indegree	TCGA-BLCA
-10.881386644643	-8.23460091222691	TCGA-G2-A2EJ-01A-11R-A180-07	indegree	TCGA-BLCA
-19.5241535273104	22.2871625972852	TCGA-DK-A3IM-01A-11R-A20F-07	indegree	TCGA-BLCA
-2.2465517387661	-2.65131751916441	TCGA-2F-A9KO-01A-11R-A38B-07	indegree	TCGA-BLCA
7.77300178311388	5.59081371462126	TCGA-K4-A3WS-01A-11R-A22U-07	indegree	TCGA-BLCA
-8.3605649203242	29.6160234273495	TCGA-FD-A5C0-01A-11R-A28M-07	indegree	TCGA-BLCA
