class	entropy	silhouette	k	cancer	ID
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A16N-01A-11R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A16J-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A17A-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A16D-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A16O-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A17H-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A17R-01A-11R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A16Q-01A-12R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A168-01A-31R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A177-01A-21R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A16G-01A-31R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A176-01A-11R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A17C-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A167-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A17Q-01A-11R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A17F-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-BG-A18B-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-BG-A187-01A-11R-A12I-07
1	0.881290899230693	0.568481294019838	k_2	UCEC	TCGA-D1-A16X-01A-11R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A17L-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A165-01A-11R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A174-01A-11R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-BS-A0T9-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A16B-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A16E-01A-22R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A17T-01A-11R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-DI-A0WH-01A-12R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A16I-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A175-01A-11R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A17N-01A-11R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A16S-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A179-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A16F-01A-11R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A16Y-01A-31R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A17K-01A-11R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A169-01A-11R-A12I-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A17D-01A-12R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A17M-01A-21R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A17B-01A-22R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A16V-01A-11R-A12I-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AP-A1E0-01A-11R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A1C5-01A-11R-A137-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A1CK-01A-11R-A137-07
2	0.0529150803448477	0.986157220937099	k_2	UCEC	TCGA-AP-A1E3-01A-11R-A137-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AP-A1DP-01A-11R-A137-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AP-A1DH-01A-31R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A1CN-01A-11R-A137-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A1CR-01A-12R-A137-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A1CI-01A-11R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-DI-A1BU-01A-11R-A137-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A1C7-01A-11R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AP-A1DV-01A-21R-A137-07
2	0	0.991760903007224	k_2	UCEC	TCGA-DI-A1BY-01A-21R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A1CC-01A-11R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AP-A1E4-01A-12R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A1C9-01A-11R-A137-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AP-A1DM-01A-21R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A1CE-01A-11R-A137-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AP-A1DK-01A-11R-A137-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A1CA-01A-12R-A137-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A1CJ-01A-11R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A1CF-01A-11R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AP-A1DO-01A-11R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AP-A1DR-01A-11R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A1CP-01A-11R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AP-A1E1-01A-11R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AP-A1DQ-01A-11R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A1C8-01A-11R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A1C4-01A-11R-A137-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A1GU-01A-11R-A13S-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A1GX-01A-12R-A13S-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EY-A1GC-01A-11R-A13S-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A1GF-01A-11R-A13S-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A1GL-01A-11R-A13S-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A1GT-01A-11R-A13S-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EY-A1GR-01A-11R-A13S-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A1G7-01A-11R-A13S-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EY-A1GS-01A-11R-A13S-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A1GP-01A-11R-A13S-07
2	0	0.991760903007224	k_2	UCEC	TCGA-B5-A11L-01B-21R-A13S-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EY-A1G8-01A-11R-A13S-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A1GK-01A-11R-A13S-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EY-A1GQ-01A-21R-A13S-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EY-A1GW-01A-22R-A13S-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A1GH-01A-11R-A13S-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A1GE-01A-11R-A13S-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A1MU-01A-11R-A13S-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EY-A1GV-01A-11R-A13S-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A1GD-01A-11R-A13S-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A1GI-01A-11R-A13S-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EY-A1H0-01A-11R-A13S-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A1MZ-01A-11R-A144-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A1N2-01A-21R-A144-07
2	0	0.991760903007224	k_2	UCEC	TCGA-E6-A1LZ-01A-11R-A144-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A1MY-01A-11R-A144-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A1MX-01A-11R-A144-07
1	0	0.996484799932207	k_2	UCEC	TCGA-E6-A1M0-01A-11R-A144-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A1GM-01A-12R-A14D-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A0KB-01B-11R-A14D-07
2	0	0.991760903007224	k_2	UCEC	TCGA-A5-A1OJ-01A-11R-A14D-07
1	0	0.996484799932207	k_2	UCEC	TCGA-A5-A1OF-01A-11R-A14D-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A1NZ-01A-21R-A14D-07
1	0	0.996484799932207	k_2	UCEC	TCGA-E6-A1LX-01A-11R-A14D-07
2	0	0.991760903007224	k_2	UCEC	TCGA-BS-A0V4-01A-11R-A14D-07
2	0	0.991760903007224	k_2	UCEC	TCGA-A5-A1OG-01A-11R-A14D-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A1O7-01A-11R-A14D-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A1O8-01A-11R-A14D-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A1NU-01A-11R-A14D-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A11P-01B-11R-A14D-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A1O5-01A-11R-A14D-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A1GO-01A-11R-A14D-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A0JU-01B-11R-A14D-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A1NS-01A-11R-A14D-07
2	0	0.991760903007224	k_2	UCEC	TCGA-BS-A0VI-01A-11R-A14D-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EC-A1NJ-01A-31R-A14D-07
2	0	0.991760903007224	k_2	UCEC	TCGA-B5-A1MR-01A-31R-A14D-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A1MV-01A-31R-A14D-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AP-A0LS-01A-11R-A14D-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A1NW-01A-11R-A14M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A212-01A-11R-A14M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A0JX-01A-21R-A14M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A215-01A-11R-A14M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A0K8-01A-11R-A14M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-A5-A1OK-01A-11R-A14M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A23M-01A-11R-A157-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EO-A1Y5-01A-11R-A157-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EO-A1Y8-01A-11R-A157-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EO-A1Y7-01A-11R-A157-07
2	0	0.991760903007224	k_2	UCEC	TCGA-DI-A1NO-01A-31R-A157-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EY-A210-01A-11R-A157-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AW-A1PO-01A-12R-A157-07
1	0.0294640518449222	0.993553379497458	k_2	UCEC	TCGA-AJ-A23O-01A-11R-A157-07
1	0	0.996484799932207	k_2	UCEC	TCGA-BG-A221-01A-21R-A157-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A214-01A-12R-A157-07
1	0	0.996484799932207	k_2	UCEC	TCGA-BG-A222-01A-11R-A157-07
1	0	0.996484799932207	k_2	UCEC	TCGA-BG-A220-01A-11R-A157-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A1NY-01A-11R-A16F-07
1	0	0.996484799932207	k_2	UCEC	TCGA-BG-A2AD-01A-21R-A16F-07
1	0	0.996484799932207	k_2	UCEC	TCGA-BG-A2AE-01A-11R-A16F-07
1	0	0.996484799932207	k_2	UCEC	TCGA-DI-A1NN-01A-11R-A16F-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EC-A1QX-01A-31R-A16F-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EC-A24G-01A-11R-A16F-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A1NX-01A-11R-A16F-07
2	0	0.991760903007224	k_2	UCEC	TCGA-A5-A0R7-01A-31R-A16W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AP-A0LG-01A-11R-A16W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-BG-A0LW-01A-11R-A16W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-A5-A0GH-01A-21R-A16W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-BG-A0LX-01A-11R-A16W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-A5-A0GU-01A-11R-A16W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-A5-A0GV-01A-31R-A16W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-A5-A0G2-01A-11R-A16W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A0K1-01A-11R-A16W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A0K0-01A-11R-A16W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-BS-A0TG-01A-32R-A16W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-A5-A0GE-01A-11R-A16W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A0IU-01A-11R-A16W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-A5-A0GW-01A-11R-A16W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AP-A05P-01A-11R-A16W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-A5-A0GD-01A-11R-A16W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AP-A0LH-01A-11R-A16W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AP-A054-01A-11R-A16W-07
2	0.517752626725263	0.867027059408352	k_2	UCEC	TCGA-BS-A0UV-01A-11R-A16W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A2H5-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-FI-A2F4-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-FI-A2D2-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A2HC-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A2HD-01A-21R-A17B-07
2	0	0.991760903007224	k_2	UCEC	TCGA-FI-A2F8-01A-12R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-FI-A2D0-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-FI-A2CY-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-FI-A2CX-01A-11R-A17B-07
2	0	0.991760903007224	k_2	UCEC	TCGA-FI-A2D4-01A-12R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-FI-A2EU-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A2HK-01A-11R-A17B-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A2HG-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A2H8-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A2G6-01A-11R-A17B-07
2	0	0.991760903007224	k_2	UCEC	TCGA-D1-A1O0-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A2HF-01A-11R-A17B-07
2	0	0.991760903007224	k_2	UCEC	TCGA-BG-A0MA-01A-11R-A17B-07
2	0	0.991760903007224	k_2	UCEC	TCGA-FI-A2EW-01A-11R-A17B-07
2	0	0.991760903007224	k_2	UCEC	TCGA-FI-A2EX-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-FI-A2D5-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A2G5-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-FI-A2F9-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A2HJ-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-FI-A2D6-01A-11R-A17B-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EO-A22U-01A-11R-A180-07
1	0	0.996484799932207	k_2	UCEC	TCGA-A5-A2K7-01A-11R-A180-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A2IO-01A-11R-A180-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A2H2-01A-11R-A180-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EO-A22Y-01A-11R-A180-07
2	0	0.991760903007224	k_2	UCEC	TCGA-DF-A2KU-01A-11R-A180-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A2IN-01A-12R-A180-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A2G7-01A-21R-A180-07
2	0	0.991760903007224	k_2	UCEC	TCGA-A5-A2K5-01A-11R-A180-07
1	0	0.996484799932207	k_2	UCEC	TCGA-DF-A2KN-01A-11R-A180-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EO-A2CH-01A-11R-A180-07
2	0	0.991760903007224	k_2	UCEC	TCGA-DF-A2L0-01A-11R-A180-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EO-A2CG-01A-12R-A180-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EO-A22X-01A-11R-A180-07
1	0	0.996484799932207	k_2	UCEC	TCGA-DF-A2KR-01A-11R-A180-07
2	0	0.991760903007224	k_2	UCEC	TCGA-H5-A2HR-01A-11R-A180-07
2	0	0.991760903007224	k_2	UCEC	TCGA-DF-A2KV-01A-11R-A180-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A2QL-01A-11R-A18M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A2OM-01A-11R-A18M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-DF-A2KS-01A-11R-A18M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EO-A22R-01A-11R-A18M-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A2H7-01A-12R-A18M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-BG-A2L7-01A-11R-A18M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A2QM-01A-11R-A18M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A2QN-01A-11R-A18M-07
1	0.578976930691897	0.837698773528561	k_2	UCEC	TCGA-AX-A2HA-01A-12R-A18M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-A5-A2K2-01A-11R-A18M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A2QK-01A-11R-A18M-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A2H4-01A-21R-A18M-07
2	0	0.991760903007224	k_2	UCEC	TCGA-FI-A2EY-01A-12R-A18M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A2ON-01A-21R-A18M-07
2	0	0.991760903007224	k_2	UCEC	TCGA-DI-A2QU-01A-11R-A18M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EO-A22T-01A-21R-A18M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-A5-A2K4-01A-11R-A18M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EO-A22S-01A-11R-A18M-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A3FA-01A-11R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A3EJ-01A-11R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A3FB-01A-11R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A2OP-01A-11R-A19W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EO-A3AZ-01A-12R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A3DH-01A-11R-A19W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AJ-A3BD-01A-11R-A19W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AJ-A3BK-01A-11R-A19W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-DI-A2QY-01A-12R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EO-A3AU-01A-21R-A19W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EO-A3AV-01A-12R-A19W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-B5-A3FD-01A-11R-A19W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-DI-A2QT-01A-12R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-E6-A2P8-01A-11R-A19W-07
2	0.960818175317104	0.383448723459278	k_2	UCEC	TCGA-D1-A3DG-01A-11R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EO-A3AS-01A-11R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A3BG-01A-11R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-E6-A2P9-01A-11R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A3BH-01A-11R-A19W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EO-A3AY-01A-12R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EO-A3B0-01A-12R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A3FH-01A-11R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EO-A3B1-01A-12R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A2OQ-01A-11R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A3EK-01A-11R-A19W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-BG-A0MK-01A-51R-A19W-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A2OO-01A-11R-A19W-07
2	0	0.991760903007224	k_2	UCEC	TCGA-DF-A2KZ-01A-11R-A213-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A3IA-01A-11R-A213-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A3GI-01A-11R-A213-07
2	0	0.991760903007224	k_2	UCEC	TCGA-DF-A2KY-01A-21R-A213-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A3DA-01A-12R-A213-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AJ-A3BI-01A-11R-A213-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A3G7-01A-12R-A213-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A3BF-01A-11R-A213-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AP-A3K1-01A-11R-A213-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A3G3-01A-11R-A213-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A3EM-01A-11R-A213-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A3G4-01A-11R-A213-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A3EL-01A-11R-A213-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A3G6-01A-11R-A213-07
1	0	0.996484799932207	k_2	UCEC	TCGA-A5-A3LP-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-KP-A3W4-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A3FZ-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A3OL-01A-11R-A22K-07
2	0	0.991760903007224	k_2	UCEC	TCGA-EO-A3L0-01A-11R-A22K-07
2	0	0.991760903007224	k_2	UCEC	TCGA-KP-A3W1-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A3QX-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-KP-A3VZ-01A-11R-A22K-07
2	0	0.991760903007224	k_2	UCEC	TCGA-B5-A3FC-01A-11R-A22K-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A3FX-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A3NF-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-KJ-A3U4-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EO-A3KW-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A3G1-01A-11R-A22K-07
2	0.377020626827979	0.917210632252393	k_2	UCEC	TCGA-AJ-A3I9-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-A5-A3LO-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A3OJ-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A3NH-01A-11R-A22K-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A3G9-01A-11R-A22K-07
2	0	0.991760903007224	k_2	UCEC	TCGA-FI-A3PV-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-FI-A3PX-01A-11R-A22K-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A3G8-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EY-A3L3-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-BG-A3PP-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-D1-A3JP-01A-31R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A3QS-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A3FS-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A3NC-01A-11R-A22K-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A3FW-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-B5-A3S1-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EO-A3KU-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AX-A3FV-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A3NG-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-BG-A3EW-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-EO-A3KX-01A-11R-A22K-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AJ-A3OK-01A-12R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-KP-A3W0-01A-21R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-AJ-A23N-01A-11R-A22K-07
2	0	0.991760903007224	k_2	UCEC	TCGA-AX-A3GB-01A-11R-A22K-07
1	0.135788412885586	0.977455911763403	k_2	UCEC	TCGA-BK-A13B-01A-51R-A22K-07
2	0	0.991760903007224	k_2	UCEC	TCGA-K6-A3WQ-01A-11R-A22K-07
1	0	0.996484799932207	k_2	UCEC	TCGA-A5-A1OH-01A-21R-A22K-07
