cancer	edges	coefficients	type
PRAD	RELB_CD274	-0.0426255586793849	PFI
PRAD	RFX5_CD274	-0.00245830770243875	PFI
PRAD	RFX7_CD274	-0.198924535710617	PFI
PRAD	SCRT1_CD274	0.0373764740132485	PFI
PRAD	SCRT2_CD274	0.075625598473039	PFI
PRAD	SMAD4_CD274	-0.067911546515927	PFI
PRAD	SP5_CD274	-0.00915733809964257	PFI
PRAD	SPDEF_CD274	0.00146124796790381	PFI
PRAD	SREBF1_CD274	-0.0206701729598416	PFI
PRAD	SREBF2_CD274	-0.0901317164063508	PFI
PRAD	SRF_CD274	0.0143652353566505	PFI
PRAD	TBX19_CD274	0.187313526118596	PFI
PRAD	XBP1_CD274	0.173614036861793	PFI
PRAD	ZBTB6_CD274	-0.0163289255234928	PFI
PRAD	ZBTB7B_CD274	-0.0113518411757291	PFI
PRAD	ZBTB7C_CD274	-0.00165685479260083	PFI
PRAD	ZFX_CD274	-0.00396704611664559	PFI
PRAD	ZKSCAN5_CD274	-0.102404952396962	PFI
PRAD	ZNF140_CD274	0.0468786601796952	PFI
PRAD	ZNF528_CD274	0.0961478661939648	PFI
PRAD	ZNF667_CD274	-0.257863759845663	PFI
PRAD	ZNF784_CD274	-0.0525885674840171	PFI
PRAD	CREB3L1_CD274	0.0543293125239745	PFI
PRAD	CREB3L2_CD274	0.0573614734629501	PFI
PRAD	CTCF_CD274	-0.0110867453159016	PFI
PRAD	ETV1_CD274	-0.0538051588797023	PFI
PRAD	EVX1_CD274	0.0290216331593261	PFI
PRAD	FOS_CD274	-0.123705905330453	PFI
PRAD	FOXH1_CD274	-0.0173245861553967	PFI
PRAD	GLIS3_CD274	-0.0026438623541452	PFI
PRAD	HOXA11_CD274	0.0237050763679355	PFI
PRAD	HOXB9_CD274	0.00159037737527953	PFI
PRAD	HOXC10_CD274	0.161646406221763	PFI
PRAD	IKZF1_CD274	0.00637340098921985	PFI
PRAD	IKZF3_CD274	-0.0186348612893631	PFI
PRAD	IRF5_CD274	-0.0881030335648081	PFI
PRAD	IRF9_CD274	-0.0452297767669339	PFI
PRAD	MAFA_CD274	-0.0713643095362948	PFI
PRAD	MYBL2_CD274	0.0577353609401658	PFI
PRAD	NFYA_CD274	-0.0910213674321148	PFI
PRAD	NFYB_CD274	-0.0179024109537578	PFI
PRAD	NFYC_CD274	-0.218091441627335	PFI
PRAD	NR1I3_CD274	0.0634096115319941	PFI
PRAD	NR3C1_CD274	0.0184604946978877	PFI
PRAD	NR3C2_CD274	0.0161953261752141	PFI
PRAD	NR4A1_CD274	0.159365458751232	PFI
PRAD	NR6A1_CD274	0.0415389975365087	PFI
PRAD	OVOL2_CD274	-0.010650653164921	PFI
PRAD	PITX1_CD274	-0.0123663452235504	PFI
PRAD	PLAG1_CD274	-0.00701595835473723	PFI
PRAD	PRDM14_CD274	-0.0265520899451186	PFI
PRAD	RELB_CD274	-0.0426255586793849	PFI
PRAD	RFX5_CD274	-0.00245830770243875	PFI
PRAD	RFX7_CD274	-0.198924535710617	PFI
PRAD	SCRT1_CD274	0.0373764740132485	PFI
PRAD	SCRT2_CD274	0.075625598473039	PFI
PRAD	SMAD4_CD274	-0.067911546515927	PFI
PRAD	SP5_CD274	-0.00915733809964257	PFI
PRAD	SPDEF_CD274	0.00146124796790381	PFI
PRAD	SREBF1_CD274	-0.0206701729598416	PFI
PRAD	SREBF2_CD274	-0.0901317164063508	PFI
PRAD	SRF_CD274	0.0143652353566505	PFI
PRAD	TBX19_CD274	0.187313526118596	PFI
PRAD	XBP1_CD274	0.173614036861793	PFI
PRAD	ZBTB6_CD274	-0.0163289255234928	PFI
PRAD	ZBTB7B_CD274	-0.0113518411757291	PFI
PRAD	ZBTB7C_CD274	-0.00165685479260083	PFI
PRAD	ZFX_CD274	-0.00396704611664559	PFI
PRAD	ZKSCAN5_CD274	-0.102404952396962	PFI
PRAD	ZNF140_CD274	0.0468786601796952	PFI
PRAD	ZNF528_CD274	0.0961478661939648	PFI
PRAD	ZNF667_CD274	-0.257863759845663	PFI
PRAD	ZNF784_CD274	-0.0525885674840171	PFI
PRAD	CREB3L1_CD274	0.0533785494297142	PFI
PRAD	CREB3L2_CD274	0.0502865374305665	PFI
PRAD	CTCF_CD274	-0.00958258168949815	PFI
PRAD	ETV1_CD274	-0.0502663790565476	PFI
PRAD	EVX1_CD274	0.0233535151596496	PFI
PRAD	FOS_CD274	-0.117785696009349	PFI
PRAD	FOXH1_CD274	-0.00670225090508743	PFI
PRAD	GLIS3_CD274	-0.00524960508856996	PFI
PRAD	HOXA11_CD274	0.0199954060053794	PFI
PRAD	HOXC10_CD274	0.151279636432899	PFI
PRAD	IKZF3_CD274	-0.0191510187336706	PFI
PRAD	IRF5_CD274	-0.0787857528647579	PFI
PRAD	IRF9_CD274	-0.039910669504858	PFI
PRAD	MAFA_CD274	-0.0700402231895498	PFI
PRAD	MYBL2_CD274	0.0543823583468142	PFI
PRAD	NFYA_CD274	-0.0924319457285239	PFI
PRAD	NFYB_CD274	-0.0297123264084644	PFI
PRAD	NFYC_CD274	-0.211007900797334	PFI
PRAD	NOBOX_CD274	0.000284779498074287	PFI
PRAD	NR1I3_CD274	0.0564294568521653	PFI
PRAD	NR3C1_CD274	0.0142977545236852	PFI
PRAD	NR3C2_CD274	0.0111480233384922	PFI
PRAD	NR4A1_CD274	0.155446642051815	PFI
PRAD	NR6A1_CD274	0.0370855153550867	PFI
PRAD	OVOL2_CD274	-0.00525852882133115	PFI
PRAD	PITX1_CD274	-0.00137384816462076	PFI
PRAD	PLAG1_CD274	-0.00686533426936576	PFI
PRAD	PRDM14_CD274	-0.0151653267071556	PFI
PRAD	RELB_CD274	-0.0381639737256215	PFI
PRAD	RFX5_CD274	-0.00062303721482546	PFI
PRAD	RFX7_CD274	-0.191325991425441	PFI
PRAD	SCRT1_CD274	0.0356304833231055	PFI
PRAD	SCRT2_CD274	0.0643159685757452	PFI
PRAD	SMAD4_CD274	-0.0635594769803236	PFI
PRAD	SP5_CD274	-0.00806717008305075	PFI
PRAD	SREBF1_CD274	-0.0175816293327618	PFI
PRAD	SREBF2_CD274	-0.0845384038101158	PFI
PRAD	SRF_CD274	0.0101416299190522	PFI
PRAD	TBX19_CD274	0.189460626079415	PFI
PRAD	XBP1_CD274	0.17932772836309	PFI
PRAD	ZBTB6_CD274	-0.0123436863775437	PFI
PRAD	ZBTB7B_CD274	-0.00954042512781545	PFI
PRAD	ZFX_CD274	-0.00165040905513995	PFI
PRAD	ZKSCAN5_CD274	-0.0990346860881432	PFI
PRAD	ZNF140_CD274	0.0441026546563153	PFI
PRAD	ZNF528_CD274	0.0917770505098032	PFI
PRAD	ZNF667_CD274	-0.245445299029394	PFI
PRAD	ZNF784_CD274	-0.0444949854071467	PFI
PRAD	CREB3L1_CD274	0.0450249529539162	PFI
PRAD	CREB3L2_CD274	0.00808479454672237	PFI
PRAD	CTCF_CD274	-0.0025083623625653	PFI
PRAD	ETV1_CD274	-0.0383804182352723	PFI
PRAD	EVX1_CD274	0.000624607653239491	PFI
PRAD	FOS_CD274	-0.079393321473437	PFI
PRAD	GLIS3_CD274	-0.0160592598693627	PFI
PRAD	HOXA11_CD274	0.00193905679328712	PFI
PRAD	HOXC10_CD274	0.103301671670242	PFI
PRAD	IKZF3_CD274	-0.0272839204414731	PFI
PRAD	IRF5_CD274	-0.0298891482073859	PFI
PRAD	IRF9_CD274	-0.0116835359503783	PFI
PRAD	MAFA_CD274	-0.0506846620272626	PFI
PRAD	MYBL2_CD274	0.0456372178543169	PFI
PRAD	NFYA_CD274	-0.0944687036210794	PFI
PRAD	NFYB_CD274	-0.0752433226880977	PFI
PRAD	NFYC_CD274	-0.174254063783722	PFI
PRAD	NOBOX_CD274	0.0116054091712898	PFI
PRAD	NR1I3_CD274	0.0326030662076167	PFI
PRAD	NR4A1_CD274	0.130312678396215	PFI
PRAD	NR6A1_CD274	0.00471234970466294	PFI
PRAD	PLAG1_CD274	-0.00288329195640293	PFI
PRAD	RELB_CD274	-0.0209015937345164	PFI
PRAD	RFX7_CD274	-0.136402145874158	PFI
PRAD	SCRT1_CD274	0.0202013359204271	PFI
PRAD	SCRT2_CD274	0.00812659677324594	PFI
PRAD	SMAD4_CD274	-0.0300684708489094	PFI
PRAD	SP5_CD274	-0.000245218250950442	PFI
PRAD	SREBF2_CD274	-0.0502196189495189	PFI
PRAD	TBX19_CD274	0.201725392436518	PFI
PRAD	XBP1_CD274	0.190893145161258	PFI
PRAD	ZBTB6_CD274	-0.000457705469933125	PFI
PRAD	ZBTB7B_CD274	-0.000556766606122309	PFI
PRAD	ZKSCAN5_CD274	-0.083607060330851	PFI
PRAD	ZNF140_CD274	0.0287737932009741	PFI
PRAD	ZNF528_CD274	0.0644488323534737	PFI
PRAD	ZNF667_CD274	-0.174704871402163	PFI
PRAD	CREB3L1_CD274	0.0557929808216382	PFI
PRAD	CREB3L2_CD274	0.0632969139996125	PFI
PRAD	CTCF_CD274	-0.0124827991984905	PFI
PRAD	ETV1_CD274	-0.0582612212038878	PFI
PRAD	EVX1_CD274	0.0349149791729915	PFI
PRAD	FOS_CD274	-0.129397287482424	PFI
PRAD	FOXH1_CD274	-0.0280999005440606	PFI
PRAD	GFI1B_CD274	-0.00368547221792855	PFI
PRAD	GLIS3_CD274	-0.00030504345371996	PFI
PRAD	HOXA11_CD274	0.0279205484806262	PFI
PRAD	HOXB9_CD274	0.00448386910146832	PFI
PRAD	HOXC10_CD274	0.171897435183545	PFI
PRAD	IKZF1_CD274	0.0158962711694302	PFI
PRAD	IKZF3_CD274	-0.0181575578176264	PFI
PRAD	IRF5_CD274	-0.0978583984552457	PFI
PRAD	IRF9_CD274	-0.0513244843135678	PFI
PRAD	MAFA_CD274	-0.0726909989706722	PFI
PRAD	MYBL2_CD274	0.0585869452002634	PFI
PRAD	NFYA_CD274	-0.089139889549624	PFI
PRAD	NFYB_CD274	-0.00534474947796775	PFI
PRAD	NFYC_CD274	-0.225882041326299	PFI
PRAD	NR1I3_CD274	0.0702658825048456	PFI
PRAD	NR3C1_CD274	0.0224385228858662	PFI
PRAD	NR3C2_CD274	0.0211694797252028	PFI
PRAD	NR4A1_CD274	0.163364893184959	PFI
PRAD	NR6A1_CD274	0.0453387901172165	PFI
PRAD	OVOL2_CD274	-0.0165189400624195	PFI
PRAD	PITX1_CD274	-0.0236461277468808	PFI
PRAD	PLAG1_CD274	-0.00691034496942443	PFI
PRAD	PRDM14_CD274	-0.0382794381493183	PFI
PRAD	PROX1_CD274	0.0066621978367313	PFI
PRAD	RELB_CD274	-0.0470110263544576	PFI
PRAD	RFX5_CD274	-0.00412901922503971	PFI
PRAD	RFX7_CD274	-0.206616541971573	PFI
PRAD	SCRT1_CD274	0.0386648737678566	PFI
PRAD	SCRT2_CD274	0.08726295984802	PFI
PRAD	SMAD4_CD274	-0.0721931427863557	PFI
PRAD	SP5_CD274	-0.0101368267529878	PFI
PRAD	SPDEF_CD274	0.00480851101914854	PFI
PRAD	SREBF1_CD274	-0.0240542394238699	PFI
PRAD	SREBF2_CD274	-0.0951937298410265	PFI
PRAD	SRF_CD274	0.018019551740184	PFI
PRAD	TBX19_CD274	0.185467774905151	PFI
PRAD	XBP1_CD274	0.167015979165169	PFI
PRAD	ZBTB6_CD274	-0.020336565948078	PFI
PRAD	ZBTB7B_CD274	-0.0121759943987339	PFI
PRAD	ZBTB7C_CD274	-0.00566031350877808	PFI
PRAD	ZFX_CD274	-0.00580246520563654	PFI
PRAD	ZKSCAN5_CD274	-0.104876719649479	PFI
PRAD	ZNF140_CD274	0.0494649575678484	PFI
PRAD	ZNF528_CD274	0.100285387108064	PFI
PRAD	ZNF667_CD274	-0.269275594166185	PFI
PRAD	ZNF784_CD274	-0.0605240726445651	PFI
PRAD	CLOCK_CD274	0.00349296886287334	PFI
PRAD	CREB3L1_CD274	0.0595700880220665	PFI
PRAD	CREB3L2_CD274	0.0731095084471038	PFI
PRAD	CTCF_CD274	-0.0133012527876681	PFI
PRAD	ETV1_CD274	-0.0665671464617701	PFI
PRAD	EVX1_CD274	0.0474234925474749	PFI
PRAD	FOS_CD274	-0.137902342232992	PFI
PRAD	FOXH1_CD274	-0.0497903940096061	PFI
PRAD	GFI1B_CD274	-0.0147303170899845	PFI
PRAD	HEY2_CD274	-7.87721307377876e-05	PFI
PRAD	HOXA11_CD274	0.0344328135994093	PFI
PRAD	HOXB9_CD274	0.0102622463452607	PFI
PRAD	HOXC10_CD274	0.192557887801594	PFI
PRAD	IKZF1_CD274	0.0321339593570495	PFI
PRAD	IKZF3_CD274	-0.0172101202318894	PFI
PRAD	IRF4_CD274	-0.0110738281622533	PFI
PRAD	IRF5_CD274	-0.111548819437774	PFI
PRAD	IRF9_CD274	-0.0601656140185611	PFI
PRAD	MAFA_CD274	-0.0746470127030533	PFI
PRAD	MYBL2_CD274	0.057670613080782	PFI
PRAD	NFIC_CD274	0.00741409487168222	PFI
PRAD	NFYA_CD274	-0.0789244068112582	PFI
PRAD	NFYC_CD274	-0.236583650000009	PFI
PRAD	NR1I3_CD274	0.0838581792415972	PFI
PRAD	NR3C1_CD274	0.0299210075401628	PFI
PRAD	NR3C2_CD274	0.0308691046897531	PFI
PRAD	NR4A1_CD274	0.169108200112069	PFI
PRAD	NR6A1_CD274	0.0541397981239237	PFI
PRAD	OVOL2_CD274	-0.0252168879131777	PFI
PRAD	PITX1_CD274	-0.0439653142260474	PFI
PRAD	PLAG1_CD274	-0.00579391653642807	PFI
PRAD	PRDM14_CD274	-0.0606121479735542	PFI
PRAD	PROX1_CD274	0.0256759826029028	PFI
PRAD	RELB_CD274	-0.0550136333883793	PFI
PRAD	RFX5_CD274	-0.00802946344298024	PFI
PRAD	RFX7_CD274	-0.22171744672826	PFI
PRAD	RORA_CD274	-0.00347169048931726	PFI
PRAD	SCRT1_CD274	0.0410124002937073	PFI
PRAD	SCRT2_CD274	0.111271765397355	PFI
PRAD	SMAD4_CD274	-0.0801258301286752	PFI
PRAD	SP5_CD274	-0.0118944268032937	PFI
PRAD	SPDEF_CD274	0.0119845888880284	PFI
PRAD	SREBF1_CD274	-0.0303995252918317	PFI
PRAD	SREBF2_CD274	-0.104796256243918	PFI
PRAD	SRF_CD274	0.0215518767644468	PFI
PRAD	STAT6_CD274	0.00436601022413215	PFI
PRAD	TBX19_CD274	0.176214472908168	PFI
PRAD	TBXT_CD274	0.00572892873862303	PFI
PRAD	TP63_CD274	0.000450864215125565	PFI
PRAD	XBP1_CD274	0.152517850305764	PFI
PRAD	ZBTB6_CD274	-0.0286101863652	PFI
PRAD	ZBTB7B_CD274	-0.0117105518700439	PFI
PRAD	ZBTB7C_CD274	-0.0125289149831486	PFI
PRAD	ZFX_CD274	-0.00837261892846341	PFI
PRAD	ZIC2_CD274	-0.00293611246912905	PFI
PRAD	ZKSCAN5_CD274	-0.108152275909594	PFI
PRAD	ZNF140_CD274	0.0531726599000771	PFI
PRAD	ZNF528_CD274	0.107902375836574	PFI
PRAD	ZNF667_CD274	-0.292114698111746	PFI
PRAD	ZNF784_CD274	-0.0773354736069449	PFI
PRAD	CREB3L1_CD274	0.0533785494297142	PFI
PRAD	CREB3L2_CD274	0.0502865374305665	PFI
PRAD	CTCF_CD274	-0.00958258168949815	PFI
PRAD	ETV1_CD274	-0.0502663790565476	PFI
PRAD	EVX1_CD274	0.0233535151596496	PFI
PRAD	FOS_CD274	-0.117785696009349	PFI
PRAD	FOXH1_CD274	-0.00670225090508743	PFI
PRAD	GLIS3_CD274	-0.00524960508856996	PFI
PRAD	HOXA11_CD274	0.0199954060053794	PFI
PRAD	HOXC10_CD274	0.151279636432899	PFI
PRAD	IKZF3_CD274	-0.0191510187336706	PFI
PRAD	IRF5_CD274	-0.0787857528647579	PFI
PRAD	IRF9_CD274	-0.039910669504858	PFI
PRAD	MAFA_CD274	-0.0700402231895498	PFI
PRAD	MYBL2_CD274	0.0543823583468142	PFI
PRAD	NFYA_CD274	-0.0924319457285239	PFI
PRAD	NFYB_CD274	-0.0297123264084644	PFI
PRAD	NFYC_CD274	-0.211007900797334	PFI
PRAD	NOBOX_CD274	0.000284779498074287	PFI
PRAD	NR1I3_CD274	0.0564294568521653	PFI
PRAD	NR3C1_CD274	0.0142977545236852	PFI
PRAD	NR3C2_CD274	0.0111480233384922	PFI
PRAD	NR4A1_CD274	0.155446642051815	PFI
PRAD	NR6A1_CD274	0.0370855153550867	PFI
PRAD	OVOL2_CD274	-0.00525852882133115	PFI
PRAD	PITX1_CD274	-0.00137384816462076	PFI
PRAD	PLAG1_CD274	-0.00686533426936576	PFI
PRAD	PRDM14_CD274	-0.0151653267071556	PFI
PRAD	RELB_CD274	-0.0381639737256215	PFI
PRAD	RFX5_CD274	-0.00062303721482546	PFI
PRAD	RFX7_CD274	-0.191325991425441	PFI
PRAD	SCRT1_CD274	0.0356304833231055	PFI
PRAD	SCRT2_CD274	0.0643159685757452	PFI
PRAD	SMAD4_CD274	-0.0635594769803236	PFI
PRAD	SP5_CD274	-0.00806717008305075	PFI
PRAD	SREBF1_CD274	-0.0175816293327618	PFI
PRAD	SREBF2_CD274	-0.0845384038101158	PFI
PRAD	SRF_CD274	0.0101416299190522	PFI
PRAD	TBX19_CD274	0.189460626079415	PFI
PRAD	XBP1_CD274	0.17932772836309	PFI
PRAD	ZBTB6_CD274	-0.0123436863775437	PFI
PRAD	ZBTB7B_CD274	-0.00954042512781545	PFI
PRAD	ZFX_CD274	-0.00165040905513995	PFI
PRAD	ZKSCAN5_CD274	-0.0990346860881432	PFI
PRAD	ZNF140_CD274	0.0441026546563153	PFI
PRAD	ZNF528_CD274	0.0917770505098032	PFI
PRAD	ZNF667_CD274	-0.245445299029394	PFI
PRAD	ZNF784_CD274	-0.0444949854071467	PFI
PRAD	NFYC_CD274	-0.0144197587480464	OS
PRAD	TBX3_CD274	0.0332960286408342	OS
PRAD	ZNF140_CD274	0.12135454458052	OS
PRAD	ZNF528_CD274	0.0267040679665116	OS
PRAD	ZSCAN31_CD274	0.0521965613532403	OS
PRAD	NFYC_CD274	-0.00482511348253968	OS
PRAD	TBX3_CD274	0.0237772525988735	OS
PRAD	ZNF140_CD274	0.10951344199529	OS
PRAD	ZNF528_CD274	0.0210374755328806	OS
PRAD	ZSCAN31_CD274	0.0442359833362561	OS
PRAD	CREM_CD274	-0.00158331277197947	OS
PRAD	EOMES_CD274	0.0444496420254698	OS
PRAD	NFYA_CD274	-0.0211594843686314	OS
PRAD	NFYB_CD274	-0.081442968552145	OS
PRAD	NFYC_CD274	-0.0888446585858396	OS
PRAD	OLIG1_CD274	0.00390251414674729	OS
PRAD	PRDM15_CD274	-0.0868309834395191	OS
PRAD	RFX4_CD274	0.0500429590418383	OS
PRAD	TBR1_CD274	0.0303678304107611	OS
PRAD	TBX21_CD274	0.0362180092368728	OS
PRAD	TBX3_CD274	0.0793798188525252	OS
PRAD	ZNF140_CD274	0.199508075660655	OS
PRAD	ZNF528_CD274	0.0379575289221995	OS
PRAD	ZSCAN31_CD274	0.0715892435905466	OS
PRAD	EOMES_CD274	0.0190425592044096	OS
PRAD	NFYA_CD274	-0.00348854995520028	OS
PRAD	NFYB_CD274	-0.042679027193912	OS
PRAD	NFYC_CD274	-0.0524695518759695	OS
PRAD	RFX4_CD274	0.0200683568555932	OS
PRAD	TBR1_CD274	0.0162183637424971	OS
PRAD	TBX21_CD274	0.0120338308166551	OS
PRAD	TBX3_CD274	0.058122563339069	OS
PRAD	ZNF140_CD274	0.169177173988739	OS
PRAD	ZNF528_CD274	0.0431048648338518	OS
PRAD	ZSCAN31_CD274	0.0724971379723996	OS
PRAD	ZNF140_CD274	0.0181355393975463	OS
PRAD	EOMES_CD274	0.0152381835121236	OS
PRAD	NFYA_CD274	-0.00047335945932224	OS
PRAD	NFYB_CD274	-0.0338604179014459	OS
PRAD	NFYC_CD274	-0.0460529906902304	OS
PRAD	RFX4_CD274	0.0139360361380667	OS
PRAD	TBR1_CD274	0.0139158655663015	OS
PRAD	TBX21_CD274	0.00823517784689934	OS
PRAD	TBX3_CD274	0.0546158863167266	OS
PRAD	ZNF140_CD274	0.160321780109737	OS
PRAD	ZNF528_CD274	0.0409324829642241	OS
PRAD	ZSCAN31_CD274	0.0700694188117856	OS
PRAD	CREM_CD274	-0.00158331277197947	OS
PRAD	EOMES_CD274	0.0444496420254698	OS
PRAD	NFYA_CD274	-0.0211594843686314	OS
PRAD	NFYB_CD274	-0.081442968552145	OS
PRAD	NFYC_CD274	-0.0888446585858396	OS
PRAD	OLIG1_CD274	0.00390251414674729	OS
PRAD	PRDM15_CD274	-0.0868309834395191	OS
PRAD	RFX4_CD274	0.0500429590418383	OS
PRAD	TBR1_CD274	0.0303678304107611	OS
PRAD	TBX21_CD274	0.0362180092368728	OS
PRAD	TBX3_CD274	0.0793798188525252	OS
PRAD	ZNF140_CD274	0.199508075660655	OS
PRAD	ZNF528_CD274	0.0379575289221995	OS
PRAD	ZSCAN31_CD274	0.0715892435905466	OS
PRAD	CREM_CD274	-0.00158331277197947	OS
PRAD	EOMES_CD274	0.0444496420254698	OS
PRAD	NFYA_CD274	-0.0211594843686314	OS
PRAD	NFYB_CD274	-0.081442968552145	OS
PRAD	NFYC_CD274	-0.0888446585858396	OS
PRAD	OLIG1_CD274	0.00390251414674729	OS
PRAD	PRDM15_CD274	-0.0868309834395191	OS
PRAD	RFX4_CD274	0.0500429590418383	OS
PRAD	TBR1_CD274	0.0303678304107611	OS
PRAD	TBX21_CD274	0.0362180092368728	OS
PRAD	TBX3_CD274	0.0793798188525252	OS
PRAD	ZNF140_CD274	0.199508075660655	OS
PRAD	ZNF528_CD274	0.0379575289221995	OS
PRAD	ZSCAN31_CD274	0.0715892435905466	OS
PRAD	CREM_CD274	-0.100378116242911	OS
PRAD	EOMES_CD274	0.0601533241509121	OS
PRAD	NFYA_CD274	-0.0378971864233799	OS
PRAD	NFYB_CD274	-0.0968665947826778	OS
PRAD	NFYC_CD274	-0.126151146132004	OS
PRAD	OLIG1_CD274	0.00738645011416697	OS
PRAD	PRDM15_CD274	-0.208939868690249	OS
PRAD	RFX4_CD274	0.0781455232284098	OS
PRAD	SMAD5_CD274	0.00471129663891295	OS
PRAD	SREBF1_CD274	-0.0853666221483482	OS
PRAD	TBR1_CD274	0.0389829114357456	OS
PRAD	TBX21_CD274	0.0645545249568804	OS
PRAD	TBX3_CD274	0.104938152679466	OS
PRAD	ZNF140_CD274	0.235271487506864	OS
PRAD	ZNF528_CD274	0.0277105268278523	OS
PRAD	ZSCAN31_CD274	0.0706080578639776	OS
PRAD	EOMES_CD274	0.00736724791240743	OS
PRAD	NFYB_CD274	-0.0154526183342826	OS
PRAD	NFYC_CD274	-0.0308770049458268	OS
PRAD	RFX4_CD274	0.000834480147675424	OS
PRAD	TBR1_CD274	0.00834864949795017	OS
PRAD	TBX21_CD274	0.00023561723980348	OS
PRAD	TBX3_CD274	0.0461884316483253	OS
PRAD	ZNF140_CD274	0.142198023326454	OS
PRAD	ZNF528_CD274	0.0351823927116214	OS
PRAD	ZSCAN31_CD274	0.063499034522102	OS
PRAD	EOMES_CD274	0.0231505191109354	OS
PRAD	NFYA_CD274	-0.00655870005875738	OS
PRAD	NFYB_CD274	-0.0512936406193816	OS
PRAD	NFYC_CD274	-0.0590487947336704	OS
PRAD	PRDM15_CD274	-0.00444771808008736	OS
PRAD	RFX4_CD274	0.0260718508369641	OS
PRAD	TBR1_CD274	0.0185762129162898	OS
PRAD	TBX21_CD274	0.0160582904779132	OS
PRAD	TBX3_CD274	0.0617336678747906	OS
PRAD	ZNF140_CD274	0.177353881174878	OS
PRAD	ZNF528_CD274	0.0444766491017178	OS
PRAD	ZSCAN31_CD274	0.0741896501123705	OS
PRAD	EOMES_CD274	0.00216885949273859	OS
PRAD	NFYB_CD274	-0.00591679133481356	OS
PRAD	NFYC_CD274	-0.0230247332610422	OS
PRAD	TBR1_CD274	0.00383554091836641	OS
PRAD	TBX3_CD274	0.0406145664151489	OS
PRAD	ZNF140_CD274	0.132175876155521	OS
PRAD	ZNF528_CD274	0.031350579296874	OS
PRAD	ZSCAN31_CD274	0.0585382219351005	OS
PRAD	EOMES_CD274	0.0231505191109354	OS
PRAD	NFYA_CD274	-0.00655870005875738	OS
PRAD	NFYB_CD274	-0.0512936406193816	OS
PRAD	NFYC_CD274	-0.0590487947336704	OS
PRAD	PRDM15_CD274	-0.00444771808008736	OS
PRAD	RFX4_CD274	0.0260718508369641	OS
PRAD	TBR1_CD274	0.0185762129162898	OS
PRAD	TBX21_CD274	0.0160582904779132	OS
PRAD	TBX3_CD274	0.0617336678747906	OS
PRAD	ZNF140_CD274	0.177353881174878	OS
PRAD	ZNF528_CD274	0.0444766491017178	OS
PRAD	ZSCAN31_CD274	0.0741896501123705	OS
PRAD	CREM_CD274	-0.0801191930710365	OS
PRAD	EOMES_CD274	0.0574252855319944	OS
PRAD	NFYA_CD274	-0.0344100056909637	OS
PRAD	NFYB_CD274	-0.0948089146651674	OS
PRAD	NFYC_CD274	-0.118435717570623	OS
PRAD	OLIG1_CD274	0.00730151781713767	OS
PRAD	PRDM15_CD274	-0.184741279152848	OS
PRAD	RFX4_CD274	0.0727331244332923	OS
PRAD	SREBF1_CD274	-0.0671266319406512	OS
PRAD	TBR1_CD274	0.0378557735045423	OS
PRAD	TBX21_CD274	0.0588328568187048	OS
PRAD	TBX3_CD274	0.0996441444944735	OS
PRAD	ZNF140_CD274	0.228467888118445	OS
PRAD	ZNF528_CD274	0.0305163100963402	OS
PRAD	ZSCAN31_CD274	0.0718836210903558	OS
PRAD	ZNF140_CD274	0.0553604328781155	OS
PRAD	EOMES_CD274	0.0231505191109354	OS
PRAD	NFYA_CD274	-0.00655870005875738	OS
PRAD	NFYB_CD274	-0.0512936406193816	OS
PRAD	NFYC_CD274	-0.0590487947336704	OS
PRAD	PRDM15_CD274	-0.00444771808008736	OS
PRAD	RFX4_CD274	0.0260718508369641	OS
PRAD	TBR1_CD274	0.0185762129162898	OS
PRAD	TBX21_CD274	0.0160582904779132	OS
PRAD	TBX3_CD274	0.0617336678747906	OS
PRAD	ZNF140_CD274	0.177353881174878	OS
PRAD	ZNF528_CD274	0.0444766491017178	OS
PRAD	ZSCAN31_CD274	0.0741896501123705	OS
PRAD	ZNF140_CD274	0.0181355393975463	OS
PRAD	EOMES_CD274	0.0152381835121236	OS
PRAD	NFYA_CD274	-0.00047335945932224	OS
PRAD	NFYB_CD274	-0.0338604179014459	OS
PRAD	NFYC_CD274	-0.0460529906902304	OS
PRAD	RFX4_CD274	0.0139360361380667	OS
PRAD	TBR1_CD274	0.0139158655663015	OS
PRAD	TBX21_CD274	0.00823517784689934	OS
PRAD	TBX3_CD274	0.0546158863167266	OS
PRAD	ZNF140_CD274	0.160321780109737	OS
PRAD	ZNF528_CD274	0.0409324829642241	OS
PRAD	ZSCAN31_CD274	0.0700694188117856	OS
PRAD	CREM_CD274	-0.170493455106288	OS
PRAD	EOMES_CD274	0.0672771788173678	OS
PRAD	GMEB1_CD274	0.0249061783390733	OS
PRAD	NFYA_CD274	-0.0519445635290018	OS
PRAD	NFYB_CD274	-0.0998517150491838	OS
PRAD	NFYC_CD274	-0.15046435618374	OS
PRAD	OLIG1_CD274	0.00693773811144105	OS
PRAD	PRDM15_CD274	-0.272887900782118	OS
PRAD	RARG_CD274	-0.0115074257689012	OS
PRAD	RFX4_CD274	0.0969126966713279	OS
PRAD	SMAD5_CD274	0.0211782569900922	OS
PRAD	SREBF1_CD274	-0.125729860191833	OS
PRAD	TBR1_CD274	0.0420843037177521	OS
PRAD	TBX21_CD274	0.0839145995893947	OS
PRAD	TBX3_CD274	0.125797275302659	OS
